Search interest in Rick Perry by City on 6/4,
City,Search Interest
Farmers Branch (Texas United States),100
Alexandria (Virginia United States),44.94558548
McKinney (Texas United States),39.83167242
Carrollton (Texas United States),33.64113604
Reston (Virginia United States),32.47120152
Frisco (Texas United States),32.14775516
Austin (Texas United States),30.52229241
Garland (Texas United States),26.47968132
Fort Worth (Texas United States),22.33831961
Irving (Texas United States),21.9311024
Dallas (Texas United States),21.73924413
Lubbock (Texas United States),20.55562548
Hyattsville (Maryland United States),20.47196914
Arlington (Virginia United States),19.99438833
Washington (United States),19.50142306
Plano (Texas United States),18.15575485
San Antonio (Texas United States),15.89646411
Arlington (Texas United States),15.2499572
Houston (Texas United States),13.12956339
Yonkers (New York United States),12.7688325
Lexington (Kentucky United States),12.50678104
Birmingham (Alabama United States),11.29390136
Cincinnati (Ohio United States),10.08416717
Cambridge (Massachusetts United States),9.964804032
Tulsa (Oklahoma United States),9.891527101
Minneapolis (Minnesota United States),9.149009784
New York (New York United States),9.10551417
Raleigh (North Carolina United States),8.856448896
Baltimore (Maryland United States),8.778105243
Las Vegas (Nevada United States),8.60091062
Ann Arbor (Michigan United States),8.576561671
Atlanta (Georgia United States),8.502444448
Durham (North Carolina United States),8.408122218
Sacramento (California United States),8.284620788
Boston (Massachusetts United States),8.02976625
Tampa (Florida United States),7.956279934
Madison (Wisconsin United States),7.778202257
Jacksonville (Florida United States),7.438285477
Pittsburgh (Pennsylvania United States),7.221681728
Richmond (Virginia United States),7.097103583
Nashville (Tennessee United States),6.722663566
Chicago (Illinois United States),6.470905442
Kansas City (Missouri United States),6.208485219
Bay Lake (Florida United States),6.095969563
San Diego (California United States),6.015883542
Detroit (Michigan United States),6.011827928
Seattle (Washington United States),5.89967312
Altamonte Springs (Florida United States),5.664628768
Phoenix (Arizona United States),5.629666748
Charlotte (North Carolina United States),5.249998016
Paradise (Nevada United States),5.216863755
Omaha (Nebraska United States),4.876720125
St. Louis (Missouri United States),4.811993676
Columbus (Ohio United States),4.774214563
Louisville (Kentucky United States),4.739746291
Lake Forest Park (Washington United States),4.59946262
San Francisco (California United States),4.491645302
Portland (Oregon United States),4.477178233
Denver (Colorado United States),4.465983608
Indianapolis (Indiana United States),4.217888895
Philadelphia (Pennsylvania United States),3.754828844
Los Angeles (California United States),3.528468057
San Jose (California United States),2.521246259
Myrtle Beach (South Carolina United States),2.114806138
Sheridan (Oregon United States),2.104268001
