Rankings for Halloween Costumes,
Based on US searches in September 2015,
Costume,Rank
Harley Quinn,1
Star Wars,2
Superhero,3
Pirate,4
Batman,5
Minnie Mouse,6
Witch,7
Minions,8
Joker,9
Wonder Woman,10
Teenage Mutant Ninja Turtles,11
Princess,12
Mermaid,13
Catwoman,14
Vampire,15
Maleficent,16
Dinosaur,17
Clown,18
Doll,19
Princess Leia,20
Mickey Mouse,21
Elsa,22
Stormtrooper,23
Poison Ivy,24
Little Red Riding Hood,25
Fairy,26
Mario,27
Tinker Bell,28
Cheerleader,29
Skeleton,30
PAW Patrol,31
Darth Vader,32
Ninja,33
Lion,34
Angel,35
Minecraft,36
Deadpool,37
The Mad Hatter,38
1980s,39
Rabbit,40
Pumpkin,41
Princess Jasmine,42
Superman,43
Captain America,44
Ghost,45
Power Rangers,46
Steampunk,47
Shark,48
Gray wolf,49
Batgirl,50
Devil,51
Robin,52
Dragon,53
Monster High,54
Pocahontas,55
Nerd,56
Ewok,57
Queen of Hearts,58
Peter Pan,59
Cowboy,60
Bear,61
Ariel,62
Unicorn,63
Flapper,64
Olaf,65
Anna,66
Chucky,67
Dorothy Gale,68
Hulk,69
"Monsters, Inc.",70
Belle,71
Beetlejuice,72
Pikachu,73
The Renaissance,74
Cruella de Vil,75
Yoda,76
Iron Man,77
Black Widow,78
Jedi,79
Monkey,80
Werewolf,81
Firefighter,82
Spider,83
Horse,84
LEGO,85
Peacock,86
Chewbacca,87
Cleopatra,88
Cupcake,89
Han Solo,90
Luigi,91
Barbie,92
Grease,93
Bat,94
Luke Skywalker,95
Hippie,96
Owl,97
Doctor Who,98
Ghostbusters,99
Tiger,100
Scooby-Doo,101
Princess Peach,102
Spider-Man,103
Toy Story,104
Donald Trump,105
1990s,106
Freddy Krueger,107
Fox,108
Goddess,109
Dalmatian,110
The Incredibles,111
Despicable Me,112
Sheriff Woody,113
Thor,114
Jack Skellington,115
Buzz Lightyear,116
Giant panda,117
Cattle,118
Native Americans in the United States,119
1950s,120
Pig,121
Flash,122
Ursula,123
Scary Clown,124
Mary Poppins,125
Katniss Everdeen,126
The Flintstones,127
Masquerade ball,128
Snow White,129
Butterfly,130
Halo,131
Gypsy,132
Pebbles Flinstone,133
Chicken,134
Deer,135
Evil Queen,136
Physician,137
Mummy,138
The Walking Dead,139
Playboy Bunny,140
Ladybug,141
R2-D2,142
Knight,143
Rapunzel,144
Gangster,145
Link,146
Robot,147
Boba Fett,148
The Little Mermaid,149
Banana,150
X-Men,151
Morticia Addams,152
The Powerpuff Girls,153
Calavera,154
Elf,155
Sailor,156
Middle Ages,157
Wednesday Addams,158
Daenerys Targaryen,159
Frankenstein,160
Hocus Pocus,161
Elephant,162
Astronaut,163
Oktoberfest,164
Bumblebee,165
Jessie,166
Superwoman,167
Circus,168
Hermione Granger,169
Curious George,170
The Wizard of Oz,171
SWAT,172
Captain Hook,173
Nun,174
Logan,175
Jason Voorhees,176
Raggedy Ann,177
Penguin,178
Pin-up girl,179
The Addams Family,180
Medusa,181
Popeye,182
Sheep,183
Rainbow Dash,184
Assassin's Creed,185
Police officer,186
Vikings,187
Doc McStuffins,188
Fish,189
Biker,190
Sushi,191
Cookie Monster,192
Stitch,193
Ash Ketchum,194
Starbucks,195
Elmo,196
Sonic the Hedgehog,197
Hello Kitty,198
Pizza,199
Miley Cyrus,200
Mouse,201
Kim Kardashian,202
Elvis Presley,203
Maid,204
Katy Perry,205
Riddler,206
Pilot,207
Mal,208
Oompa Loompa,209
Toga,210
Bane,211
M&M's,212
Jester,213
Hot dog,214
Spider-Girl,215
Grim Reaper,216
Bonnie and Clyde,217
Michael Jackson,218
Ballet Dancer,219
Goku,220
Care Bears,221
1960s,222
Duck,223
Sleeping Beauty,224
Bamm-Bamm,225
Rosie the Riveter,226
Bride of Chucky,227
Taco,228
Giraffe,229
Edward Scissorhands,230
Yoshi,231
Predator,232
Prince Charming,233
Wilma Flintstone,234
Marilyn Monroe,235
Mulan,236
Tourist,237
Egyptians,238
Storm,239
Robin Hood,240
Ringmaster,241
Raccoon,242
Top Gun,243
Voodoo,244
Tree,245
Green Arrow,246
Black cat,247
Cheetah,248
Merida,249
Belly dancer,250
Crayon,251
Charlie Brown,252
Stay Puft Marshmallow Man,253
Master Chief,254
Jack Sparrow,255
Pac-Man,256
Batwoman,257
Gumball machine,258
Pink Ladies,259
Lobster,260
Nightwing,261
Gnome,262
Hawkeye,263
Star-Lord,264
Lego Ninjago,265
Tin Man,266
Corpse Bride,267
Evie,268
Star Trek,269
Wreck-It Ralph,270
Green Lantern,271
King Koopa,272
Burlesque,273
Princess Aurora,274
Gladiator,275
Dracula,276
Piglet,277
Gorilla,278
Sub-Zero,279
Willy Wonka,280
Daisy Duck,281
Rainbow Brite,282
Fairy godmother,283
Groot,284
Marty McFly,285
Tiana,286
Skunk,287
Nicki Minaj,288
Optimus Prime,289
Student,290
Mike Wazowski,291
Zombie Cheerleader,292
Velma Dinkley,293
Draculaura,294
Troll,295
Slender Man,296
Mime artist,297
Minecraft Steve,298
Grinch,299
Kiss,300
Candy corn,301
Audrey Hepburn,302
Poodle skirt,303
Kristoff,304
Pun,305
Leopard,306
Jellyfish,307
Squirrel,308
Adventure Time,309
Hipster,310
Gamora,311
Godzilla,312
Zebra,313
Flight attendant,314
French maid,315
Where's Waldo,316
Flamingo,317
Light-emitting diode,318
Smurfs,319
Daphne Blake,320
Daredevil,321
Broken Doll,322
Flo,323
Farmer,324
Headless Horseman,325
Black Swan,326
Venom,327
Up,328
Roller coaster,329
Lederhosen,330
Priest,331
Olive Oyl,332
Lumberjack,333
Marie Antoinette,334
Miss Piggy,335
Winged monkeys,336
Chun-Li,337
Scarlet Witch,338
Sock monkey,339
Elvira,340
Dalek,341
Loki,342
Jesus Christ,343
Lara Croft,344
Bumblebee,345
Annabelle,346
Lady Gaga,347
Bacon,348
E.T. the Extra-Terrestrial,349
Geisha,350
Avatar,351
Zombie Bride,352
Western saloon,353
Leprechaun,354
Pinata,355
Esmerelda,356
Lion Tamer,357
Caveman,358
Fred Flintstone,359
TARDIS,360
Alice,361
Two-Face,362
Mad scientist,363
Betty Boop,364
Loofah,365
Shaggy Rogers,366
Purple Minion,367
Tooth fairy,368
Rag doll,369
Princess Zelda,370
Fortune Teller,371
James P. Sullivan,372
Risky Business,373
Tomb Raider,374
Breaking Bad,375
Pippi Longstocking,376
Pretty Woman,377
Hugh Hefner,378
Diego de la Vega,379
Ostrich,380
Weeping Angel,381
Construction worker,382
Cavewoman,383
Morphsuits,384
Stick figure,385
Bride of Frankenstein,386
Ace Ventura,387
Angry Birds,388
Football player,389
Big Bird,390
Mother Nature,391
Lalaloopsy,392
Super Shredder,393
Rick Grimes,394
Frida Kahlo,395
Hulk Hogan,396
Mariachi,397
Dead Bride,398
Garden gnome,399
Black Panther,400
Cotton candy,401
Mia Wallace,402
Super Why!,403
Eskimo,404
Mortal Kombat,405
Fallen angel,406
Harry Potter,407
Strawberry Shortcake,408
A Clockwork Orange,409
Dexter,410
Captain Marvel,411
Lois Lane,412
Carmen Sandiego,413
Abby Cadabby,414
Lego Man,415
Athlete,416
Finn the Human,417
Daria,418
Wilfred,419
Gumby,420
Smurfette,421
Prisoner,422
Walter White,423
Spider-Woman,424
Daft Punk,425
Grumpy Cat,426
Scarecrow,427
Princess Bubblegum,428
Richard Simmons,429
Falcon,430
Quicksilver,431
The Hunger Games,432
The Great Gatsby,433
Flashdance,434
Gingerbread man,435
Alien,436
Scream,437
Evil Jester,438
Marceline the Vampire Queen,439
Doctor Strange,440
Minecraft Enderman,441
Wasp,442
Tron,443
Sharknado,444
Sailor Moon,445
Clark Kent,446
Twister,447
Cinderella,448
Scorpion,449
Duck Dynasty,450
Zipper Face,451
Ebola virus disease,452
Izzy,453
Mugatu,454
Blue Fairy,455
Vision,456
Paratrooper,457
Energizer Bunny,458
Transformer,459
Sun Drop,460
Aladdin,461
United States Army,462
French Kiss,463
Jackie Moon,464
Lilo Pelekai,465
Zombie,466
Registered nurse,467
SpongeBob SquarePants,468
Toad,469
Raven,470
Luke Cage,471
Hank Pym,472
Wonder Man,473
Vixen,473
Turkey,473
Toothless,473
The Cat in the Hat,473
Ted,473
Supergirl,473
Sumo Wrestler,473
Spartan army,473
Sandy Olsson,473
Ron Burgundy,473
Ring Leader,473
Referee,473
Psy,473
Pokemon,473
Mardi Gras,473
Magician,473
Lloyd Garmadon,473
La Chilindrina,473
Kenny Powers,473
Jessica Rabbit,473
Jeffrey Weissman,473
Indiana Jones,473
Hit-Girl,473
Hamburglar,473
Gru,473
Genie,473
Gangnam Style,473
Effie Trinket,473
Dora,473
Dark Angel,473
Clawdeen Wolf,473
Chesire Cat,473
Boxer,473
Beer Girl,473
Bank robber,473
1970s,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
,473
