Most Searched GOP Candidates on 8/3in the US,
"All values indexed to 100, where 100 is the max search interest",
Donald Trump,100
Ben Carson,9.72767071
Chris Christie,8.988572404
Jeb Bush,8.26653022
Ted Cruz,7.493319699
Scott Walker,7.464892831
Rand Paul,5.617147068
John Kasich,4.684746139
Rick Perry,3.541986466
Marco Rubio,3.479447382
Carly Fiorina,2.666439247
Lindsey Graham,2.592529416
Mike Huckabee,2.586844042
Bobby Jindal,1.643072366
Rick Santorum,1.387230659
George Pataki,0.540110308
