"Search interest in each word in the 2015 National Spelling Bee finals, indexed from 0-100",
Query,Search Interest
 nunatak ,100.00
 scherenschnitte ,51.32
 scytale ,6.24
 hippocrepiform ,5.60
 zimocca ,5.47
 thamakau ,4.97
 pyrrhuloxia ,4.30
 myrmotherine ,3.86
 bruxellois ,3.86
 urgrund ,2.91
 caudillismo ,2.51
 scacchite ,2.51
 pipsissewa ,2.51
 bouquetiere ,2.40
 nixtamal ,2.39
 tantieme ,1.88
 cypseline ,1.83
 sprachgefuhl ,1.58
 filicite ,1.24
 paroemiology ,1.06
