Search interest in Lincoln Chafee by City on 6/3-6/4/2015,
City,Search Interest
East Greenwich (Rhode Island United States),100
North Providence (Rhode Island United States),78.35545723
Warwick (Rhode Island United States),68.49214721
North Kingstown (Rhode Island United States),66.92102714
Cumberland (Rhode Island United States),59.21576434
East Providence (Rhode Island United States),50.3895664
Providence (Rhode Island United States),47.12249208
Newport (Rhode Island United States),43.93796992
Smithfield (Rhode Island United States),39.80394606
Aquia Harbour (Virginia United States),33.70875635
Alexandria (Virginia United States),26.88953488
Attleboro (Massachusetts United States),25.39435947
Hyattsville (Maryland United States),23.93816756
Fairfax (Virginia United States),19.50593953
Bismarck (North Dakota United States),19.37582891
Silver Spring (Maryland United States),17.78540342
Arlington (Virginia United States),17.55003887
Burke (Virginia United States),16.96381054
McLean (Virginia United States),16.90802037
Greenwich (Connecticut United States),15.68960425
Washington (United States),15.58822288
White Plains (New York United States),15.1864605
Reston (Virginia United States),14.7129314
Newton (Massachusetts United States),14.66295117
Williamsburg (Virginia United States),13.755826
San Rafael (California United States),12.42690058
Charlottesville (Virginia United States),11.43702906
Portland (Maine United States),11.06386671
Boylston (Massachusetts United States),10.95566179
Iowa City (Iowa United States),10.77586207
Evanston (Illinois United States),10.71068548
Lakewood (Colorado United States),10.66767068
Columbia (Maryland United States),10.60379242
Carlsbad (California United States),10.57063673
Smyrna (Georgia United States),10.32925706
Clarksburg (Maryland United States),10.02594952
Bethesda (Maryland United States),9.95189033
Palm Beach Gardens (Florida United States),9.582431455
Sioux Falls (South Dakota United States),9.275114159
Yonkers (New York United States),9.098527109
Santa Clara (California United States),9.001694438
St. Petersburg (Florida United States),8.871561886
Palo Alto (California United States),8.82475083
Colorado Springs (Colorado United States),8.814652703
Santa Monica (California United States),8.808992349
Asheville (North Carolina United States),8.675830159
Berkeley (California United States),8.636934677
Baltimore (Maryland United States),8.604048968
Quincy (Massachusetts United States),8.568548386
Boston (Massachusetts United States),8.425347178
Cambridge (Massachusetts United States),8.287414456
New Haven (Connecticut United States),8.179368746
Stamford (Connecticut United States),7.877797246
Tempe (Arizona United States),7.523533821
Blacksburg (Virginia United States),7.51839796
Worcester (Massachusetts United States),7.388734353
New Orleans (Louisiana United States),7.38293051
Mesa (Arizona United States),7.128480375
Henderson (Nevada United States),6.95353403
Knoxville (Tennessee United States),6.950122648
Minneapolis (Minnesota United States),6.906220616
Reno (Nevada United States),6.817140242
Pittsburgh (Pennsylvania United States),6.80772367
Albany (New York United States),6.745702289
New York (New York United States),6.583568818
Springfield (Missouri United States),6.508422664
Boise (Idaho United States),6.479536519
Richmond (Virginia United States),6.469258472
Little Rock (Arkansas United States),6.307077622
Miami (Florida United States),6.262771143
Aurora (Colorado United States),6.212239331
Las Vegas (Nevada United States),6.097138672
Saint Paul (Minnesota United States),6.036931821
Des Moines (Iowa United States),6.002824857
Leesburg (Virginia United States),5.801482059
Pittsfield Charter Township (Michigan United States),5.772103764
Durham (North Carolina United States),5.763373116
Bay Lake (Florida United States),5.628610002
Philadelphia (Pennsylvania United States),5.604306029
Chapmansboro (Tennessee United States),5.476804125
Huntsville (Alabama United States),5.470651561
Madison (Wisconsin United States),5.439705416
Cleveland (Ohio United States),5.428303813
Eden Prairie (Minnesota United States),5.420918367
Seattle (Washington United States),5.360032366
Fort Lauderdale (Florida United States),5.298050774
Irvine (California United States),5.263217145
Tallahassee (Florida United States),5.220275136
Raleigh (North Carolina United States),5.204931421
Sunnyvale (California United States),5.18124187
Austin (Texas United States),5.16883674
Bridgewater (New Jersey United States),5.026611476
Cincinnati (Ohio United States),4.996265771
Orlando (Florida United States),4.928645491
San Diego (California United States),4.91929204
Tucson (Arizona United States),4.912278571
Omaha (Nebraska United States),4.868090454
San Francisco (California United States),4.858570684
Ann Arbor (Michigan United States),4.799488051
El Paso (Texas United States),4.79871733
