Top searched political issues during the Fox News/Google debate. ,
"All values indexed to 100, where 100 is the max search interest",
Issue,Value
ISIS,100
Cap and Trade,80.20304577
ObamaCare,56.09137093
Same-sex marriage,42.38578672
Planned Parenthood,41.37055848
Foreign policy,17.25888304
Refugees,6.598984744
National security,3.80710649
Religious freedom,0.761421177
