Search interest in the Perseid meteor shower by country on 8/12/15,
"All values indexed to 100, where 100 is the max search interest",
Country,Search Interest
Czech Republic,100
Spain,87.56879758
Poland,87.36775642
Isle of Man,81.21519321
Cayman Islands,69.75054848
Slovakia,60.32377651
Andorra,59.71264667
Canada,56.30544736
Aruba,54.66934881
Austria,50.22726369
United States,47.58592259
Japan,37.71228982
Cyprus,36.8804038
Romania,34.05353997
Slovenia,33.99424379
Taiwan,33.54729777
Bulgaria,30.11708456
Hungary,28.60451557
Barbados,27.82665467
Estonia,27.42211205
Macau,26.68545871
Hong Kong,25.56105622
Germany,23.49504017
Finland,22.70400295
Croatia,22.62061455
Saint Helena,22.60468272
Guam,22.12362083
The Bahamas,21.95054846
Malta,21.57659273
United Kingdom,20.37480746
Ireland,19.25868614
Luxembourg,19.18323831
Switzerland,18.60730929
Portugal,16.19625875
New Zealand,15.50457275
Iceland,15.18023194
Fiji,14.62881326
Jamaica,13.13255936
New Caledonia,12.81295953
Greece,12.44116828
Sweden,12.3608247
Trinidad and Tobago,11.88963775
Kazakhstan,11.74967921
Norway,11.57769125
Serbia,10.87821864
Moldova,10.48563741
Macedonia (FYROM),10.0819035
Ukraine,9.796942203
Belarus,9.702252186
Mauritius,9.699576775
Montenegro,9.69454065
Costa Rica,9.601357098
Lebanon,9.495686704
Netherlands,9.37144243
Puerto Rico,9.261951341
Russia,9.15230946
Nicaragua,8.878946834
Belgium,8.67740195
Australia,8.470419171
Philippines,8.421763814
Venezuela,7.895510178
China,7.772278752
Colombia,7.16369371
Bosnia and Herzegovina,6.946680681
Mexico,6.833625556
Dominican Republic,6.527800472
Ecuador,6.277322875
Israel,6.260810254
Turkey,6.007198689
France,5.856425048
Honduras,5.792839672
Reunion,5.779391868
United Arab Emirates,5.498801008
Bolivia,5.288221131
Paraguay,5.227967318
Uzbekistan,5.047404494
Latvia,5.005394393
Italy,4.867626019
Kyrgyzstan,4.737156687
South Africa,4.600127772
Singapore,4.567441803
Denmark,4.309402936
Malaysia,4.2016626
Uganda,4.055255205
Panama,4.023271474
Qatar,3.760362721
Lithuania,3.689553509
Argentina,3.393557486
Guatemala,3.326545921
Peru,3.094373522
Brazil,2.984323418
El Salvador,2.974678527
Uruguay,2.784923776
Oman,2.536365513
Cambodia,2.316047482
Tanzania,2.250216796
Georgia,2.100715585
Chile,1.769854198
Tunisia,1.63836461
Jordan,1.507787402
