Top States Searching for 'Fantasy Sports' on 10-6,
State,"Indexed value, where max value is 100"
Minnesota (United States),100
Montana (United States),93.00677596
Delaware (United States),81.17318665
South Dakota (United States),75.55163398
Wisconsin (United States),68.29948587
North Dakota (United States),68.16760254
New York (United States),61.37629562
Rhode Island (United States),60.87573692
New Jersey (United States),57.47264587
Illinois (United States),57.41519033
Nevada (United States),57.19616592
Nebraska (United States),56.13954289
Connecticut (United States),55.19120441
New Mexico (United States),54.97995197
Massachusetts (United States),52.28163323
Ohio (United States),51.58214992
Hawaii (United States),50.82608359
Pennsylvania (United States),49.65601537
District of Columbia (United States),48.93330298
Iowa (United States),47.84831401
Louisiana (United States),46.95181125
Missouri (United States),45.98932858
Maryland (United States),45.34395502
Indiana (United States),43.66474409
Virginia (United States),41.5871487
Washington (United States),40.34863639
Alaska (United States),38.3634002
Colorado (United States),38.30287416
Kentucky (United States),37.67926874
New Hampshire (United States),36.77284228
Idaho (United States),36.30056395
Michigan (United States),36.09900056
Kansas (United States),35.72034552
Georgia (United States),34.91631498
California (United States),32.09227315
Arizona (United States),30.33396797
Maine (United States),30.22575797
Texas (United States),30.1255585
Mississippi (United States),29.86599051
Florida (United States),28.75599132
North Carolina (United States),27.45991435
Oregon (United States),25.51056738
South Carolina (United States),24.54074381
Oklahoma (United States),22.93146858
Tennessee (United States),21.90966127
Alabama (United States),21.57994518
Arkansas (United States),18.95259479
Utah (United States),16.39428486
